User ID,Umur,Jenis Kelamin,Lokasi Jemputan,Lokasi Tujuan,Jenis Transportasi Umum,Jumlah Harga
U-1100,31,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 8.000
U-1101,30,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Angkot,Rp. 18.000
U-1102,19,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",MRT,Rp. 14.000
U-1103,45,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 12.000
U-1104,59,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Angkot,Rp. 5.000
U-1105,54,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 14.000
U-1106,19,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 8.000
U-1107,58,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 12.000
U-1108,62,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 14.000
U-1109,58,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 8.000
U-1110,38,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 10.000
U-1111,25,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 5.000
U-1112,65,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 10.000
U-1113,64,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 18.000
U-1114,47,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 5.000
U-1115,32,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 8.000
U-1116,28,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 5.000
U-1117,54,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 14.000
U-1118,22,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 10.000
U-1119,54,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Angkot,Rp. 10.000
U-1120,57,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 12.000
U-1121,55,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 10.000
U-1122,61,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 12.000
U-1123,64,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 10.000
U-1124,54,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 8.000
U-1125,52,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 8.000
U-1126,25,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 14.000
U-1127,60,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 12.000
U-1128,65,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 10.000
U-1129,53,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 10.000
U-1130,46,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 8.000
U-1131,47,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 14.000
U-1132,23,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 12.000
U-1133,30,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 14.000
U-1134,18,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Angkot,Rp. 18.000
U-1135,36,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 14.000
U-1136,47,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 12.000
U-1137,24,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Bus,Rp. 10.000
U-1138,29,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 12.000
U-1139,55,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",MRT,Rp. 5.000
U-1140,40,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 10.000
U-1141,39,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 12.000
U-1142,65,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 12.000
U-1143,45,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 8.000
U-1144,56,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 5.000
U-1145,44,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Bus,Rp. 18.000
U-1146,55,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Angkot,Rp. 5.000
U-1147,42,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 8.000
U-1148,65,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 12.000
U-1149,53,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 18.000
U-1150,30,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 12.000
U-1151,44,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Bus,Rp. 18.000
U-1152,43,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 14.000
U-1153,19,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 14.000
U-1154,58,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 14.000
U-1155,61,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 18.000
U-1156,19,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Angkot,Rp. 12.000
U-1157,18,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 14.000
U-1158,23,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",MRT,Rp. 10.000
U-1159,53,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 10.000
U-1160,20,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 10.000
U-1161,23,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 8.000
U-1162,35,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 5.000
U-1163,64,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Angkot,Rp. 12.000
U-1164,23,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 8.000
U-1165,25,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 8.000
U-1166,27,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 18.000
U-1167,45,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 10.000
U-1168,53,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 14.000
U-1169,25,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 14.000
U-1170,65,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 12.000
U-1171,43,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 8.000
U-1172,55,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 10.000
U-1173,54,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 10.000
U-1174,31,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 5.000
U-1175,18,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 5.000
U-1176,34,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 8.000
U-1177,65,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 10.000
U-1178,28,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 18.000
U-1179,24,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 10.000
U-1180,63,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 10.000
U-1181,22,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 8.000
U-1182,33,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 14.000
U-1183,59,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 10.000
U-1184,30,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 10.000
U-1185,23,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 5.000
U-1186,55,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 14.000
U-1187,27,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",KRL,Rp. 14.000
U-1188,23,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Angkot,Rp. 12.000
U-1189,63,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 14.000
U-1190,24,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 18.000
U-1191,26,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Angkot,Rp. 18.000
U-1192,50,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 12.000
U-1193,51,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 12.000
U-1194,52,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 10.000
U-1195,47,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 14.000
U-1196,26,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 8.000
U-1197,26,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 18.000
U-1198,24,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 10.000
U-1199,38,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 18.000
U-1200,23,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 14.000
U-1201,59,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 5.000
U-1202,40,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 14.000
U-1203,62,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 8.000
U-1204,37,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 14.000
U-1205,39,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 5.000
U-1206,52,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 8.000
U-1207,42,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Bus,Rp. 18.000
U-1208,38,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 5.000
U-1209,45,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 8.000
U-1210,27,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 10.000
U-1211,23,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Bus,Rp. 8.000
U-1212,43,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 14.000
U-1213,19,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 18.000
U-1214,39,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",MRT,Rp. 10.000
U-1215,18,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 10.000
U-1216,49,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 5.000
U-1217,45,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 12.000
U-1218,48,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 5.000
U-1219,51,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Angkot,Rp. 8.000
U-1220,56,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 10.000
U-1221,63,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 18.000
U-1222,58,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 5.000
U-1223,53,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 18.000
U-1224,46,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 5.000
U-1225,37,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 10.000
U-1226,57,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 8.000
U-1227,51,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 14.000
U-1228,52,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 8.000
U-1229,33,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 18.000
U-1230,59,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Bus,Rp. 10.000
U-1231,48,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 10.000
U-1232,47,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Angkot,Rp. 12.000
U-1233,56,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 14.000
U-1234,57,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 12.000
U-1235,19,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 14.000
U-1236,41,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Angkot,Rp. 12.000
U-1237,63,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 14.000
U-1238,58,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 14.000
U-1239,34,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",KRL,Rp. 8.000
U-1240,52,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 5.000
U-1241,63,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 18.000
U-1242,40,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 10.000
U-1243,56,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Bus,Rp. 18.000
U-1244,38,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 18.000
U-1245,59,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 10.000
U-1246,56,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 18.000
U-1247,54,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 10.000
U-1248,19,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 10.000
U-1249,24,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 10.000
U-1250,40,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Angkot,Rp. 10.000
U-1251,41,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 10.000
U-1252,40,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 14.000
U-1253,64,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",MRT,Rp. 8.000
U-1254,39,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 12.000
U-1255,25,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 12.000
U-1256,47,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 18.000
